split,image,label,image_action,label_action,dropped
val,frame_002409.png,frame_002409.txt,moved,moved,0
val,frame_001543.png,frame_001543.txt,moved,moved,0
val,frame_000597 (2).png,frame_000597 (2).txt,moved,moved,0
val,frame_001419.png,frame_001419.txt,moved,moved,0
val,frame_000445.png,frame_000445.txt,moved,moved,0
val,frame_000569 (2).png,frame_000569 (2).txt,moved,moved,0
val,frame_001720 (2).png,frame_001720 (2).txt,moved,moved,0
val,frame_002652.png,frame_002652.txt,moved,moved,0
val,frame_000690.png,frame_000690.txt,moved,moved,0
val,frame_000871.png,frame_000871.txt,moved,moved,0
val,frame_001891.png,frame_001891.txt,moved,moved,0
val,frame_000036.png,frame_000036.txt,moved,moved,0
val,frame_000379 (2).png,frame_000379 (2).txt,moved,moved,0
val,frame_001124 (2).png,frame_001124 (2).txt,moved,moved,0
val,frame_002002 (2).png,frame_002002 (2).txt,moved,moved,0
val,frame_000593.png,frame_000593.txt,moved,moved,0
val,frame_002617.png,<missing>,moved,missing,1
val,frame_000861 (2).png,frame_000861 (2).txt,moved,moved,0
val,frame_001033.png,frame_001033.txt,moved,moved,0
val,frame_000990 (2).png,frame_000990 (2).txt,moved,moved,0
val,frame_001496 (2).png,frame_001496 (2).txt,moved,moved,0
val,frame_000711 (2).png,frame_000711 (2).txt,moved,moved,0
val,frame_001845.png,frame_001845.txt,moved,moved,0
val,frame_001605 (2).png,<missing>,moved,missing,1
val,frame_002496.png,frame_002496.txt,moved,moved,0
val,frame_000999.png,frame_000999.txt,moved,moved,0
val,frame_001465 (2).png,frame_001465 (2).txt,moved,moved,0
val,frame_002612.png,<missing>,moved,missing,1
val,frame_001848.png,frame_001848.txt,moved,moved,0
val,frame_001812 (2).png,frame_001812 (2).txt,moved,moved,0
val,frame_002623.png,<missing>,moved,missing,1
val,frame_001631 (2).png,frame_001631 (2).txt,moved,moved,0
val,frame_002215.png,<missing>,moved,missing,1
val,frame_001639 (2).png,frame_001639 (2).txt,moved,moved,0
val,frame_001493 (2).png,frame_001493 (2).txt,moved,moved,0
val,frame_001962 (2).png,frame_001962 (2).txt,moved,moved,0
val,frame_001009 (2).png,frame_001009 (2).txt,moved,moved,0
val,frame_000402.png,frame_000402.txt,moved,moved,0
val,frame_002077.png,frame_002077.txt,moved,moved,0
val,frame_002177.png,frame_002177.txt,moved,moved,0
val,frame_000132 (2).png,frame_000132 (2).txt,moved,moved,0
val,frame_002621.png,<missing>,moved,missing,1
val,frame_001243.png,frame_001243.txt,moved,moved,0
val,frame_000702 (2).png,<missing>,moved,missing,1
val,frame_002127.png,frame_002127.txt,moved,moved,0
val,frame_000661 (2).png,<missing>,moved,missing,1
val,frame_002290.png,frame_002290.txt,moved,moved,0
val,frame_000651 (2).png,<missing>,moved,missing,1
val,frame_002696.png,frame_002696.txt,moved,moved,0
val,frame_000789 (2).png,<missing>,moved,missing,1
val,frame_002581.png,frame_002581.txt,moved,moved,0
val,frame_000481 (2).png,frame_000481 (2).txt,moved,moved,0
val,frame_000955.png,frame_000955.txt,moved,moved,0
val,frame_001434.png,frame_001434.txt,moved,moved,0
val,frame_002164.png,frame_002164.txt,moved,moved,0
val,frame_002597.png,frame_002597.txt,moved,moved,0
val,frame_000871 (2).png,frame_000871 (2).txt,moved,moved,0
val,frame_000539.png,frame_000539.txt,moved,moved,0
val,frame_001888 (2).png,<missing>,moved,missing,1
val,frame_000040 (2).png,<missing>,moved,missing,1
val,frame_001490 (2).png,frame_001490 (2).txt,moved,moved,0
val,frame_000515.png,frame_000515.txt,moved,moved,0
val,frame_001463 (2).png,frame_001463 (2).txt,moved,moved,0
val,frame_002412.png,frame_002412.txt,moved,moved,0
val,frame_001238.png,frame_001238.txt,moved,moved,0
val,frame_001957.png,frame_001957.txt,moved,moved,0
val,frame_001261.png,frame_001261.txt,moved,moved,0
val,frame_002405.png,frame_002405.txt,moved,moved,0
val,frame_002640.png,frame_002640.txt,moved,moved,0
val,frame_000116 (2).png,frame_000116 (2).txt,moved,moved,0
val,frame_000333 (2).png,frame_000333 (2).txt,moved,moved,0
val,frame_001083.png,frame_001083.txt,moved,moved,0
val,frame_002383.png,frame_002383.txt,moved,moved,0
val,frame_001740.png,frame_001740.txt,moved,moved,0
val,frame_000301 (2).png,<missing>,moved,missing,1
val,frame_001517 (2).png,frame_001517 (2).txt,moved,moved,0
val,frame_001746.png,frame_001746.txt,moved,moved,0
val,frame_001066.png,frame_001066.txt,moved,moved,0
val,frame_002455.png,<missing>,moved,missing,1
val,frame_000347.png,frame_000347.txt,moved,moved,0
val,frame_001099.png,frame_001099.txt,moved,moved,0
val,frame_001196 (2).png,frame_001196 (2).txt,moved,moved,0
val,frame_001307 (2).png,<missing>,moved,missing,1
val,frame_002561.png,frame_002561.txt,moved,moved,0
val,frame_000430 (2).png,frame_000430 (2).txt,moved,moved,0
val,frame_001865.png,frame_001865.txt,moved,moved,0
val,frame_001522.png,frame_001522.txt,moved,moved,0
val,frame_001288 (2).png,frame_001288 (2).txt,moved,moved,0
val,frame_000189.png,<missing>,moved,missing,1
val,frame_000094.png,frame_000094.txt,moved,moved,0
val,frame_001225 (2).png,<missing>,moved,missing,1
val,frame_000530.png,frame_000530.txt,moved,moved,0
val,frame_000469.png,frame_000469.txt,moved,moved,0
val,frame_001737.png,frame_001737.txt,moved,moved,0
val,frame_001822 (2).png,frame_001822 (2).txt,moved,moved,0
val,frame_001329 (2).png,frame_001329 (2).txt,moved,moved,0
val,frame_000203.png,frame_000203.txt,moved,moved,0
val,frame_001059 (2).png,frame_001059 (2).txt,moved,moved,0
val,frame_002279.png,frame_002279.txt,moved,moved,0
val,frame_001251 (2).png,<missing>,moved,missing,1
val,frame_001398.png,frame_001398.txt,moved,moved,0
val,frame_000497.png,frame_000497.txt,moved,moved,0
val,frame_000418 (2).png,frame_000418 (2).txt,moved,moved,0
val,frame_001418 (2).png,frame_001418 (2).txt,moved,moved,0
val,frame_000464.png,frame_000464.txt,moved,moved,0
val,frame_000641.png,frame_000641.txt,moved,moved,0
val,frame_000437 (2).png,<missing>,moved,missing,1
val,frame_001989.png,frame_001989.txt,moved,moved,0
val,frame_000514.png,frame_000514.txt,moved,moved,0
val,frame_000474.png,frame_000474.txt,moved,moved,0
val,frame_002110.png,frame_002110.txt,moved,moved,0
val,frame_002289.png,frame_002289.txt,moved,moved,0
val,frame_001524 (2).png,<missing>,moved,missing,1
val,frame_001233 (2).png,<missing>,moved,missing,1
val,frame_000552.png,frame_000552.txt,moved,moved,0
val,frame_001440 (2).png,<missing>,moved,missing,1
val,frame_000821.png,frame_000821.txt,moved,moved,0
val,frame_000292.png,frame_000292.txt,moved,moved,0
val,frame_001706 (2).png,frame_001706 (2).txt,moved,moved,0
val,frame_000976 (2).png,frame_000976 (2).txt,moved,moved,0
val,frame_000049 (2).png,<missing>,moved,missing,1
val,frame_000344.png,frame_000344.txt,moved,moved,0
val,frame_000957.png,frame_000957.txt,moved,moved,0
val,frame_000144 (2).png,frame_000144 (2).txt,moved,moved,0
val,frame_000790 (2).png,<missing>,moved,missing,1
val,frame_000276.png,frame_000276.txt,moved,moved,0
val,frame_001842 (2).png,frame_001842 (2).txt,moved,moved,0
val,frame_000209.png,frame_000209.txt,moved,moved,0
val,frame_001358 (2).png,frame_001358 (2).txt,moved,moved,0
val,frame_000649.png,frame_000649.txt,moved,moved,0
val,frame_000645 (2).png,<missing>,moved,missing,1
val,frame_000450 (2).png,<missing>,moved,missing,1
val,frame_000598.png,frame_000598.txt,moved,moved,0
val,frame_002026 (2).png,frame_002026 (2).txt,moved,moved,0
val,frame_000607 (2).png,frame_000607 (2).txt,moved,moved,0
val,frame_002037 (2).png,<missing>,moved,missing,1
val,frame_001057.png,frame_001057.txt,moved,moved,0
val,frame_001085 (2).png,frame_001085 (2).txt,moved,moved,0
val,frame_001474 (2).png,frame_001474 (2).txt,moved,moved,0
val,frame_000247 (2).png,frame_000247 (2).txt,moved,moved,0
val,frame_000674.png,frame_000674.txt,moved,moved,0
val,frame_001897 (2).png,<missing>,moved,missing,1
val,frame_000993 (2).png,frame_000993 (2).txt,moved,moved,0
val,frame_000926.png,frame_000926.txt,moved,moved,0
val,frame_001793.png,frame_001793.txt,moved,moved,0
val,frame_001108.png,frame_001108.txt,moved,moved,0
val,frame_001219.png,frame_001219.txt,moved,moved,0
val,frame_000853.png,frame_000853.txt,moved,moved,0
val,frame_000798.png,frame_000798.txt,moved,moved,0
val,frame_001684.png,frame_001684.txt,moved,moved,0
val,frame_000341.png,frame_000341.txt,moved,moved,0
val,frame_001935 (2).png,frame_001935 (2).txt,moved,moved,0
val,frame_001315.png,frame_001315.txt,moved,moved,0
val,frame_000580.png,frame_000580.txt,moved,moved,0
val,frame_001367.png,frame_001367.txt,moved,moved,0
val,frame_000519.png,frame_000519.txt,moved,moved,0
val,frame_000584 (2).png,frame_000584 (2).txt,moved,moved,0
val,frame_000801.png,frame_000801.txt,moved,moved,0
val,frame_000480 (2).png,frame_000480 (2).txt,moved,moved,0
val,frame_002149.png,frame_002149.txt,moved,moved,0
val,frame_001485.png,frame_001485.txt,moved,moved,0
val,frame_001603.png,frame_001603.txt,moved,moved,0
val,frame_001677.png,frame_001677.txt,moved,moved,0
val,frame_000366 (2).png,frame_000366 (2).txt,moved,moved,0
val,frame_000192 (2).png,<missing>,moved,missing,1
val,frame_001508.png,frame_001508.txt,moved,moved,0
val,frame_000564 (2).png,frame_000564 (2).txt,moved,moved,0
val,frame_000733 (2).png,frame_000733 (2).txt,moved,moved,0
val,frame_002602.png,frame_002602.txt,moved,moved,0
val,frame_001040 (2).png,<missing>,moved,missing,1
val,frame_000085 (2).png,frame_000085 (2).txt,moved,moved,0
val,frame_000667.png,frame_000667.txt,moved,moved,0
val,frame_001559 (2).png,<missing>,moved,missing,1
val,frame_001650.png,frame_001650.txt,moved,moved,0
val,frame_000024.png,frame_000024.txt,moved,moved,0
val,frame_001995.png,frame_001995.txt,moved,moved,0
val,frame_000055 (2).png,<missing>,moved,missing,1
val,frame_002645.png,frame_002645.txt,moved,moved,0
val,frame_000179 (2).png,<missing>,moved,missing,1
val,frame_001777.png,frame_001777.txt,moved,moved,0
val,frame_000704.png,frame_000704.txt,moved,moved,0
val,frame_001626.png,frame_001626.txt,moved,moved,0
val,frame_001757 (2).png,frame_001757 (2).txt,moved,moved,0
val,frame_001708 (2).png,frame_001708 (2).txt,moved,moved,0
val,frame_002648.png,frame_002648.txt,moved,moved,0
val,frame_001443 (2).png,<missing>,moved,missing,1
val,frame_001836.png,frame_001836.txt,moved,moved,0
val,frame_000969 (2).png,frame_000969 (2).txt,moved,moved,0
val,frame_000325.png,frame_000325.txt,moved,moved,0
val,frame_000574.png,frame_000574.txt,moved,moved,0
val,frame_001609.png,frame_001609.txt,moved,moved,0
val,frame_001298.png,frame_001298.txt,moved,moved,0
val,frame_000121.png,frame_000121.txt,moved,moved,0
val,frame_002384.png,frame_002384.txt,moved,moved,0
val,frame_001048.png,frame_001048.txt,moved,moved,0
val,frame_000072 (2).png,frame_000072 (2).txt,moved,moved,0
val,frame_001094 (2).png,frame_001094 (2).txt,moved,moved,0
val,frame_000677.png,frame_000677.txt,moved,moved,0
val,frame_001923 (2).png,frame_001923 (2).txt,moved,moved,0
val,frame_001300.png,frame_001300.txt,moved,moved,0
val,frame_002444.png,<missing>,moved,missing,1
val,frame_001411 (2).png,<missing>,moved,missing,1
val,frame_001235.png,frame_001235.txt,moved,moved,0
val,frame_002035 (2).png,<missing>,moved,missing,1
val,frame_002311.png,<missing>,moved,missing,1
val,frame_001639.png,frame_001639.txt,moved,moved,0
val,frame_000387.png,frame_000387.txt,moved,moved,0
val,frame_000551 (2).png,frame_000551 (2).txt,moved,moved,0
val,frame_000643 (2).png,<missing>,moved,missing,1
val,frame_000637 (2).png,<missing>,moved,missing,1
val,frame_001601 (2).png,<missing>,moved,missing,1
val,frame_002584.png,frame_002584.txt,moved,moved,0
val,frame_001229 (2).png,<missing>,moved,missing,1
val,frame_000352.png,frame_000352.txt,moved,moved,0
val,frame_001337.png,frame_001337.txt,moved,moved,0
val,frame_001498.png,frame_001498.txt,moved,moved,0
val,frame_001807 (2).png,frame_001807 (2).txt,moved,moved,0
val,frame_002197.png,frame_002197.txt,moved,moved,0
val,frame_001846.png,frame_001846.txt,moved,moved,0
val,frame_000114 (2).png,frame_000114 (2).txt,moved,moved,0
val,frame_000182.png,frame_000182.txt,moved,moved,0
val,frame_000746.png,frame_000746.txt,moved,moved,0
val,frame_000560.png,frame_000560.txt,moved,moved,0
val,frame_000923 (2).png,<missing>,moved,missing,1
val,frame_001739 (2).png,frame_001739 (2).txt,moved,moved,0
val,frame_001424 (2).png,<missing>,moved,missing,1
val,frame_001909 (2).png,frame_001909 (2).txt,moved,moved,0
val,frame_000949.png,frame_000949.txt,moved,moved,0
val,frame_001628.png,frame_001628.txt,moved,moved,0
val,frame_001502 (2).png,frame_001502 (2).txt,moved,moved,0
val,frame_001618 (2).png,frame_001618 (2).txt,moved,moved,0
val,frame_000488.png,frame_000488.txt,moved,moved,0
val,frame_001678 (2).png,<missing>,moved,missing,1
val,frame_002042.png,frame_002042.txt,moved,moved,0
val,frame_000672 (2).png,<missing>,moved,missing,1
val,frame_002117.png,frame_002117.txt,moved,moved,0
val,frame_002619.png,<missing>,moved,missing,1
val,frame_000532.png,frame_000532.txt,moved,moved,0
val,frame_001746 (2).png,frame_001746 (2).txt,moved,moved,0
val,frame_002308.png,frame_002308.txt,moved,moved,0
val,frame_001695.png,frame_001695.txt,moved,moved,0
val,frame_002054.png,frame_002054.txt,moved,moved,0
val,frame_001652.png,frame_001652.txt,moved,moved,0
val,frame_000419 (2).png,frame_000419 (2).txt,moved,moved,0
val,frame_000716.png,frame_000716.txt,moved,moved,0
val,frame_000386.png,frame_000386.txt,moved,moved,0
val,frame_001319 (2).png,frame_001319 (2).txt,moved,moved,0
val,frame_000768 (2).png,<missing>,moved,missing,1
val,frame_001751 (2).png,frame_001751 (2).txt,moved,moved,0
val,frame_000446.png,frame_000446.txt,moved,moved,0
val,frame_001391.png,frame_001391.txt,moved,moved,0
val,frame_000165.png,frame_000165.txt,moved,moved,0
val,frame_001523 (2).png,<missing>,moved,missing,1
val,frame_000367 (2).png,frame_000367 (2).txt,moved,moved,0
val,frame_002034 (2).png,<missing>,moved,missing,1
val,frame_001857.png,frame_001857.txt,moved,moved,0
val,frame_000103 (2).png,frame_000103 (2).txt,moved,moved,0
val,frame_000428.png,frame_000428.txt,moved,moved,0
val,frame_000873.png,frame_000873.txt,moved,moved,0
val,frame_000000 (2).png,<missing>,moved,missing,1
val,frame_000244.png,frame_000244.txt,moved,moved,0
val,frame_001702.png,frame_001702.txt,moved,moved,0
val,frame_000010 (2).png,<missing>,moved,missing,1
val,frame_001152 (2).png,<missing>,moved,missing,1
val,frame_000856.png,frame_000856.txt,moved,moved,0
val,frame_002162.png,frame_002162.txt,moved,moved,0
val,frame_000863.png,frame_000863.txt,moved,moved,0
val,frame_001021.png,frame_001021.txt,moved,moved,0
val,frame_001827 (2).png,frame_001827 (2).txt,moved,moved,0
val,frame_001253.png,frame_001253.txt,moved,moved,0
val,frame_001770 (2).png,<missing>,moved,missing,1
val,frame_001472.png,frame_001472.txt,moved,moved,0
val,frame_000958 (2).png,frame_000958 (2).txt,moved,moved,0
val,frame_000887 (2).png,frame_000887 (2).txt,moved,moved,0
val,frame_001052 (2).png,<missing>,moved,missing,1
val,frame_001773 (2).png,<missing>,moved,missing,1
val,frame_002483.png,frame_002483.txt,moved,moved,0
val,frame_002063 (2).png,frame_002063 (2).txt,moved,moved,0
val,frame_000794.png,frame_000794.txt,moved,moved,0
val,frame_002340.png,frame_002340.txt,moved,moved,0
val,frame_000777 (2).png,<missing>,moved,missing,1
val,frame_000732.png,frame_000732.txt,moved,moved,0
val,frame_001754 (2).png,frame_001754 (2).txt,moved,moved,0
val,frame_000595 (2).png,frame_000595 (2).txt,moved,moved,0
val,frame_001422.png,frame_001422.txt,moved,moved,0
val,frame_001704.png,frame_001704.txt,moved,moved,0
val,frame_000527 (2).png,<missing>,moved,missing,1
val,frame_000492 (2).png,frame_000492 (2).txt,moved,moved,0
val,frame_002270.png,frame_002270.txt,moved,moved,0
val,frame_000717.png,frame_000717.txt,moved,moved,0
val,frame_000090 (2).png,frame_000090 (2).txt,moved,moved,0
val,frame_002378.png,frame_002378.txt,moved,moved,0
val,frame_001279.png,frame_001279.txt,moved,moved,0
val,frame_001325 (2).png,frame_001325 (2).txt,moved,moved,0
val,frame_000294.png,frame_000294.txt,moved,moved,0
val,frame_002526.png,frame_002526.txt,moved,moved,0
val,frame_001375 (2).png,frame_001375 (2).txt,moved,moved,0
val,frame_001133.png,frame_001133.txt,moved,moved,0
val,frame_001423 (2).png,<missing>,moved,missing,1
val,frame_002186.png,frame_002186.txt,moved,moved,0
val,frame_002431.png,<missing>,moved,missing,1
val,frame_000621 (2).png,frame_000621 (2).txt,moved,moved,0
val,frame_000336 (2).png,frame_000336 (2).txt,moved,moved,0
val,frame_001514.png,frame_001514.txt,moved,moved,0
val,frame_001756 (2).png,frame_001756 (2).txt,moved,moved,0
val,frame_001980.png,frame_001980.txt,moved,moved,0
val,frame_000119 (2).png,frame_000119 (2).txt,moved,moved,0
val,frame_000940.png,frame_000940.txt,moved,moved,0
val,frame_001549.png,frame_001549.txt,moved,moved,0
val,frame_000481.png,frame_000481.txt,moved,moved,0
val,frame_002641.png,frame_002641.txt,moved,moved,0
val,frame_000241.png,frame_000241.txt,moved,moved,0
val,frame_000750.png,frame_000750.txt,moved,moved,0
val,frame_001960 (2).png,frame_001960 (2).txt,moved,moved,0
val,frame_001668 (2).png,<missing>,moved,missing,1
val,frame_000687.png,frame_000687.txt,moved,moved,0
val,frame_001587.png,frame_001587.txt,moved,moved,0
val,frame_001596 (2).png,<missing>,moved,missing,1
val,frame_002467.png,frame_002467.txt,moved,moved,0
val,frame_002596.png,frame_002596.txt,moved,moved,0
val,frame_000092 (2).png,frame_000092 (2).txt,moved,moved,0
val,frame_002697.png,frame_002697.txt,moved,moved,0
val,frame_001792.png,frame_001792.txt,moved,moved,0
val,frame_001981.png,frame_001981.txt,moved,moved,0
val,frame_000257 (2).png,frame_000257 (2).txt,moved,moved,0
val,frame_002309.png,<missing>,moved,missing,1
val,frame_000176 (2).png,<missing>,moved,missing,1
val,frame_002498.png,frame_002498.txt,moved,moved,0
val,frame_002543.png,frame_002543.txt,moved,moved,0
val,frame_000554.png,frame_000554.txt,moved,moved,0
val,frame_001906.png,frame_001906.txt,moved,moved,0
val,frame_000889 (2).png,frame_000889 (2).txt,moved,moved,0
val,frame_000365 (2).png,frame_000365 (2).txt,moved,moved,0
val,frame_001333.png,frame_001333.txt,moved,moved,0
val,frame_000434.png,frame_000434.txt,moved,moved,0
val,frame_001395 (2).png,<missing>,moved,missing,1
val,frame_000406.png,frame_000406.txt,moved,moved,0
val,frame_002679.png,frame_002679.txt,moved,moved,0
val,frame_000623.png,frame_000623.txt,moved,moved,0
val,frame_000610 (2).png,frame_000610 (2).txt,moved,moved,0
val,frame_002568.png,frame_002568.txt,moved,moved,0
val,frame_000553 (2).png,frame_000553 (2).txt,moved,moved,0
val,frame_001209 (2).png,<missing>,moved,missing,1
val,frame_001956.png,frame_001956.txt,moved,moved,0
val,frame_002723.png,frame_002723.txt,moved,moved,0
val,frame_002488.png,frame_002488.txt,moved,moved,0
val,frame_001283 (2).png,frame_001283 (2).txt,moved,moved,0
val,frame_000196 (2).png,<missing>,moved,missing,1
val,frame_000587 (2).png,frame_000587 (2).txt,moved,moved,0
val,frame_002027.png,frame_002027.txt,moved,moved,0
val,frame_001864 (2).png,frame_001864 (2).txt,moved,moved,0
val,frame_002059 (2).png,frame_002059 (2).txt,moved,moved,0
val,frame_000684.png,frame_000684.txt,moved,moved,0
val,frame_000745.png,frame_000745.txt,moved,moved,0
val,frame_001884 (2).png,<missing>,moved,missing,1
val,frame_001303 (2).png,<missing>,moved,missing,1
val,frame_001101 (2).png,frame_001101 (2).txt,moved,moved,0
val,frame_000125.png,frame_000125.txt,moved,moved,0
val,frame_002024 (2).png,frame_002024 (2).txt,moved,moved,0
val,frame_002503.png,frame_002503.txt,moved,moved,0
val,frame_001340 (2).png,frame_001340 (2).txt,moved,moved,0
val,frame_002063.png,frame_002063.txt,moved,moved,0
val,frame_000926 (2).png,<missing>,moved,missing,1
val,frame_000228 (2).png,frame_000228 (2).txt,moved,moved,0
val,frame_002259.png,frame_002259.txt,moved,moved,0
val,frame_001668.png,frame_001668.txt,moved,moved,0
val,frame_001456.png,frame_001456.txt,moved,moved,0
val,frame_001210.png,frame_001210.txt,moved,moved,0
val,frame_000181 (2).png,<missing>,moved,missing,1
val,frame_000528.png,frame_000528.txt,moved,moved,0
val,frame_001270 (2).png,frame_001270 (2).txt,moved,moved,0
val,frame_000349.png,frame_000349.txt,moved,moved,0
val,frame_000195.png,frame_000195.txt,moved,moved,0
val,frame_000015 (2).png,<missing>,moved,missing,1
val,frame_000538 (2).png,frame_000538 (2).txt,moved,moved,0
val,frame_000749.png,frame_000749.txt,moved,moved,0
val,frame_000370.png,frame_000370.txt,moved,moved,0
val,frame_001102.png,frame_001102.txt,moved,moved,0
val,frame_001634.png,frame_001634.txt,moved,moved,0
val,frame_000964.png,frame_000964.txt,moved,moved,0
val,frame_001627.png,frame_001627.txt,moved,moved,0
val,frame_000025.png,frame_000025.txt,moved,moved,0
val,frame_000236 (2).png,frame_000236 (2).txt,moved,moved,0
val,frame_000021.png,frame_000021.txt,moved,moved,0
val,frame_002332.png,<missing>,moved,missing,1
val,frame_001206.png,frame_001206.txt,moved,moved,0
val,frame_001804 (2).png,frame_001804 (2).txt,moved,moved,0
val,frame_001799 (2).png,<missing>,moved,missing,1
val,frame_000578 (2).png,frame_000578 (2).txt,moved,moved,0
val,frame_000532 (2).png,<missing>,moved,missing,1
val,frame_001069 (2).png,frame_001069 (2).txt,moved,moved,0
val,frame_001165 (2).png,frame_001165 (2).txt,moved,moved,0
val,frame_000863 (2).png,frame_000863 (2).txt,moved,moved,0
val,frame_001379.png,frame_001379.txt,moved,moved,0
val,frame_002273.png,frame_002273.txt,moved,moved,0
val,frame_001500 (2).png,frame_001500 (2).txt,moved,moved,0
val,frame_000011 (2).png,<missing>,moved,missing,1
val,frame_001191 (2).png,frame_001191 (2).txt,moved,moved,0
val,frame_001919 (2).png,frame_001919 (2).txt,moved,moved,0
val,frame_001650 (2).png,<missing>,moved,missing,1
val,frame_002429.png,frame_002429.txt,moved,moved,0
val,frame_000887.png,frame_000887.txt,moved,moved,0
val,frame_000506 (2).png,<missing>,moved,missing,1
val,frame_002218.png,<missing>,moved,missing,1
val,frame_001484.png,frame_001484.txt,moved,moved,0
val,frame_001755 (2).png,frame_001755 (2).txt,moved,moved,0
val,frame_000552 (2).png,frame_000552 (2).txt,moved,moved,0
val,frame_001402 (2).png,<missing>,moved,missing,1
val,frame_001398 (2).png,<missing>,moved,missing,1
val,frame_000101 (2).png,frame_000101 (2).txt,moved,moved,0
val,frame_000694.png,frame_000694.txt,moved,moved,0
val,frame_002642.png,frame_002642.txt,moved,moved,0
val,frame_000399.png,frame_000399.txt,moved,moved,0
val,frame_001480.png,frame_001480.txt,moved,moved,0
val,frame_000500.png,frame_000500.txt,moved,moved,0
val,frame_001578 (2).png,frame_001578 (2).txt,moved,moved,0
val,frame_002136.png,frame_002136.txt,moved,moved,0
val,frame_000071.png,frame_000071.txt,moved,moved,0
val,frame_002530.png,frame_002530.txt,moved,moved,0
val,frame_000577.png,frame_000577.txt,moved,moved,0
val,frame_000052 (2).png,<missing>,moved,missing,1
val,frame_001187 (2).png,frame_001187 (2).txt,moved,moved,0
val,frame_000048 (2).png,<missing>,moved,missing,1
val,frame_001190 (2).png,frame_001190 (2).txt,moved,moved,0
val,frame_001538.png,frame_001538.txt,moved,moved,0
val,frame_001452 (2).png,frame_001452 (2).txt,moved,moved,0
val,frame_000831 (2).png,frame_000831 (2).txt,moved,moved,0
val,frame_000491.png,frame_000491.txt,moved,moved,0
val,frame_000437.png,frame_000437.txt,moved,moved,0
val,frame_002043.png,frame_002043.txt,moved,moved,0
val,frame_001581.png,frame_001581.txt,moved,moved,0
val,frame_002704.png,frame_002704.txt,moved,moved,0
val,frame_000503 (2).png,<missing>,moved,missing,1
val,frame_000133 (2).png,frame_000133 (2).txt,moved,moved,0
val,frame_001868 (2).png,frame_001868 (2).txt,moved,moved,0
val,frame_000346.png,frame_000346.txt,moved,moved,0
val,frame_001830 (2).png,frame_001830 (2).txt,moved,moved,0
val,frame_001299 (2).png,<missing>,moved,missing,1
val,frame_001431 (2).png,<missing>,moved,missing,1
val,frame_000182 (2).png,<missing>,moved,missing,1
val,frame_000639 (2).png,<missing>,moved,missing,1
val,frame_001621.png,frame_001621.txt,moved,moved,0
val,frame_001145.png,frame_001145.txt,moved,moved,0
val,frame_002310.png,<missing>,moved,missing,1
val,frame_000561.png,frame_000561.txt,moved,moved,0
val,frame_001663.png,frame_001663.txt,moved,moved,0
val,frame_002449.png,<missing>,moved,missing,1
val,frame_002180.png,frame_002180.txt,moved,moved,0
val,frame_000020.png,frame_000020.txt,moved,moved,0
val,frame_001009.png,frame_001009.txt,moved,moved,0
val,frame_000683.png,frame_000683.txt,moved,moved,0
val,frame_000993.png,frame_000993.txt,moved,moved,0
val,frame_000423 (2).png,frame_000423 (2).txt,moved,moved,0
val,frame_000155.png,frame_000155.txt,moved,moved,0
val,frame_000762.png,frame_000762.txt,moved,moved,0
val,frame_000413 (2).png,frame_000413 (2).txt,moved,moved,0
val,frame_000573.png,frame_000573.txt,moved,moved,0
val,frame_000046 (2).png,<missing>,moved,missing,1
val,frame_000534.png,frame_000534.txt,moved,moved,0
val,frame_000436 (2).png,frame_000436 (2).txt,moved,moved,0
val,frame_002023.png,frame_002023.txt,moved,moved,0
val,frame_001608.png,frame_001608.txt,moved,moved,0
train,frame_000000.png,<missing>,moved,missing,1
train,frame_000001 (2).png,<missing>,moved,missing,1
train,frame_000001.png,<missing>,moved,missing,1
train,frame_000002 (2).png,<missing>,moved,missing,1
train,frame_000002.png,<missing>,moved,missing,1
train,frame_000003 (2).png,<missing>,moved,missing,1
train,frame_000005 (2).png,<missing>,moved,missing,1
train,frame_000006 (2).png,<missing>,moved,missing,1
train,frame_000007 (2).png,<missing>,moved,missing,1
train,frame_000008 (2).png,<missing>,moved,missing,1
train,frame_000009 (2).png,<missing>,moved,missing,1
train,frame_000012 (2).png,<missing>,moved,missing,1
train,frame_000013 (2).png,<missing>,moved,missing,1
train,frame_000014 (2).png,<missing>,moved,missing,1
train,frame_000016 (2).png,<missing>,moved,missing,1
train,frame_000017 (2).png,<missing>,moved,missing,1
train,frame_000019 (2).png,<missing>,moved,missing,1
train,frame_000023 (2).png,<missing>,moved,missing,1
train,frame_000024 (2).png,<missing>,moved,missing,1
train,frame_000025 (2).png,<missing>,moved,missing,1
train,frame_000027 (2).png,<missing>,moved,missing,1
train,frame_000028 (2).png,<missing>,moved,missing,1
train,frame_000029 (2).png,<missing>,moved,missing,1
train,frame_000030 (2).png,<missing>,moved,missing,1
train,frame_000031 (2).png,<missing>,moved,missing,1
train,frame_000032 (2).png,<missing>,moved,missing,1
train,frame_000033 (2).png,<missing>,moved,missing,1
train,frame_000034 (2).png,<missing>,moved,missing,1
train,frame_000036 (2).png,<missing>,moved,missing,1
train,frame_000037 (2).png,<missing>,moved,missing,1
train,frame_000038 (2).png,<missing>,moved,missing,1
train,frame_000042 (2).png,<missing>,moved,missing,1
train,frame_000043 (2).png,<missing>,moved,missing,1
train,frame_000045 (2).png,<missing>,moved,missing,1
train,frame_000047 (2).png,<missing>,moved,missing,1
