split,image,label,image_action,label_action,dropped
val,frame_002705.png,frame_002705.txt,moved,moved,0
val,frame_000966.png,frame_000966.txt,moved,moved,0
val,frame_001075.png,frame_001075.txt,moved,moved,0
val,frame_001924.png,frame_001924.txt,moved,moved,0
val,frame_000408.png,frame_000408.txt,moved,moved,0
val,frame_001435.png,frame_001435.txt,moved,moved,0
val,frame_001589.png,frame_001589.txt,moved,moved,0
val,frame_001871.png,frame_001871.txt,moved,moved,0
train,frame_000001.png,<missing>,moved,missing,1
train,frame_000002.png,<missing>,moved,missing,1
train,frame_000005.png,<missing>,moved,missing,1
train,frame_000006.png,<missing>,moved,missing,1
train,frame_000008.png,<missing>,moved,missing,1
train,frame_000012.png,<missing>,moved,missing,1
train,frame_000013.png,<missing>,moved,missing,1
train,frame_000014.png,<missing>,moved,missing,1
train,frame_000015.png,<missing>,moved,missing,1
train,frame_000016.png,<missing>,moved,missing,1
train,frame_000019.png,<missing>,moved,missing,1
train,frame_000020.png,<missing>,moved,missing,1
train,frame_000022.png,<missing>,moved,missing,1
train,frame_000024.png,<missing>,moved,missing,1
train,frame_000025.png,<missing>,moved,missing,1
train,frame_000026.png,<missing>,moved,missing,1
train,frame_000027.png,<missing>,moved,missing,1
train,frame_000028.png,<missing>,moved,missing,1
train,frame_000029.png,<missing>,moved,missing,1
train,frame_000030.png,<missing>,moved,missing,1
train,frame_000031.png,<missing>,moved,missing,1
train,frame_000032.png,<missing>,moved,missing,1
train,frame_000033.png,<missing>,moved,missing,1
train,frame_000035.png,<missing>,moved,missing,1
train,frame_000037.png,<missing>,moved,missing,1
train,frame_000038.png,<missing>,moved,missing,1
train,frame_000039.png,<missing>,moved,missing,1
train,frame_000042.png,<missing>,moved,missing,1
train,frame_000043.png,<missing>,moved,missing,1
train,frame_000044.png,<missing>,moved,missing,1
train,frame_000045.png,<missing>,moved,missing,1
train,frame_000046.png,<missing>,moved,missing,1
train,frame_000047.png,<missing>,moved,missing,1
train,frame_000048.png,<missing>,moved,missing,1
train,frame_000051.png,<missing>,moved,missing,1
train,frame_000052.png,<missing>,moved,missing,1
train,frame_000053.png,<missing>,moved,missing,1
train,frame_000054.png,<missing>,moved,missing,1
train,frame_000056.png,<missing>,moved,missing,1
train,frame_000058.png,<missing>,moved,missing,1
train,frame_000059.png,<missing>,moved,missing,1
train,frame_000060.png,<missing>,moved,missing,1
train,frame_000061.png,<missing>,moved,missing,1
train,frame_000062.png,<missing>,moved,missing,1
train,frame_000063.png,<missing>,moved,missing,1
train,frame_000153.png,<missing>,moved,missing,1
train,frame_000154.png,<missing>,moved,missing,1
train,frame_000156.png,<missing>,moved,missing,1
train,frame_000157.png,<missing>,moved,missing,1
train,frame_000158.png,<missing>,moved,missing,1
train,frame_000159.png,<missing>,moved,missing,1
train,frame_000161.png,<missing>,moved,missing,1
train,frame_000162.png,<missing>,moved,missing,1
train,frame_000163.png,<missing>,moved,missing,1
train,frame_000164.png,<missing>,moved,missing,1
train,frame_000165.png,<missing>,moved,missing,1
train,frame_000166.png,<missing>,moved,missing,1
train,frame_000167.png,<missing>,moved,missing,1
train,frame_000168.png,<missing>,moved,missing,1
train,frame_000169.png,<missing>,moved,missing,1
train,frame_000170.png,<missing>,moved,missing,1
train,frame_000171.png,<missing>,moved,missing,1
train,frame_000172.png,<missing>,moved,missing,1
train,frame_000173.png,<missing>,moved,missing,1
train,frame_000174.png,<missing>,moved,missing,1
train,frame_000175.png,<missing>,moved,missing,1
train,frame_000176.png,<missing>,moved,missing,1
train,frame_000177.png,<missing>,moved,missing,1
train,frame_000178.png,<missing>,moved,missing,1
train,frame_000179.png,<missing>,moved,missing,1
train,frame_000180.png,<missing>,moved,missing,1
train,frame_000181.png,<missing>,moved,missing,1
train,frame_000184.png,<missing>,moved,missing,1
train,frame_000185.png,<missing>,moved,missing,1
train,frame_000186.png,<missing>,moved,missing,1
train,frame_000187.png,<missing>,moved,missing,1
train,frame_000189.png,<missing>,moved,missing,1
train,frame_000190.png,<missing>,moved,missing,1
train,frame_000191.png,<missing>,moved,missing,1
train,frame_000192.png,<missing>,moved,missing,1
train,frame_000193.png,<missing>,moved,missing,1
train,frame_000194.png,<missing>,moved,missing,1
train,frame_000195.png,<missing>,moved,missing,1
train,frame_000196.png,<missing>,moved,missing,1
train,frame_000284.png,<missing>,moved,missing,1
train,frame_000285.png,<missing>,moved,missing,1
train,frame_000286.png,<missing>,moved,missing,1
train,frame_000288.png,<missing>,moved,missing,1
train,frame_000289.png,<missing>,moved,missing,1
train,frame_000290.png,<missing>,moved,missing,1
train,frame_000291.png,<missing>,moved,missing,1
train,frame_000292.png,<missing>,moved,missing,1
train,frame_000293.png,<missing>,moved,missing,1
train,frame_000295.png,<missing>,moved,missing,1
train,frame_000296.png,<missing>,moved,missing,1
train,frame_000297.png,<missing>,moved,missing,1
train,frame_000298.png,<missing>,moved,missing,1
train,frame_000299.png,<missing>,moved,missing,1
train,frame_000300.png,<missing>,moved,missing,1
train,frame_000302.png,<missing>,moved,missing,1
train,frame_000303.png,<missing>,moved,missing,1
train,frame_000304.png,<missing>,moved,missing,1
train,frame_000305.png,<missing>,moved,missing,1
train,frame_000307.png,<missing>,moved,missing,1
train,frame_000308.png,<missing>,moved,missing,1
train,frame_000309.png,<missing>,moved,missing,1
train,frame_000310.png,<missing>,moved,missing,1
train,frame_000311.png,<missing>,moved,missing,1
train,frame_000312.png,<missing>,moved,missing,1
train,frame_000313.png,<missing>,moved,missing,1
train,frame_000315.png,<missing>,moved,missing,1
train,frame_000316.png,<missing>,moved,missing,1
train,frame_000317.png,<missing>,moved,missing,1
train,frame_000318.png,<missing>,moved,missing,1
train,frame_000438.png,<missing>,moved,missing,1
train,frame_000439.png,<missing>,moved,missing,1
train,frame_000440.png,<missing>,moved,missing,1
train,frame_000441.png,<missing>,moved,missing,1
train,frame_000442.png,<missing>,moved,missing,1
train,frame_000443.png,<missing>,moved,missing,1
train,frame_000444.png,<missing>,moved,missing,1
train,frame_000445.png,<missing>,moved,missing,1
train,frame_000447.png,<missing>,moved,missing,1
train,frame_000448.png,<missing>,moved,missing,1
train,frame_000449.png,<missing>,moved,missing,1
train,frame_000450.png,<missing>,moved,missing,1
train,frame_000451.png,<missing>,moved,missing,1
train,frame_000453.png,<missing>,moved,missing,1
train,frame_000454.png,<missing>,moved,missing,1
train,frame_000455.png,<missing>,moved,missing,1
train,frame_000456.png,<missing>,moved,missing,1
train,frame_000457.png,<missing>,moved,missing,1
train,frame_000458.png,<missing>,moved,missing,1
train,frame_000459.png,<missing>,moved,missing,1
train,frame_000460.png,<missing>,moved,missing,1
train,frame_000461.png,<missing>,moved,missing,1
train,frame_000462.png,<missing>,moved,missing,1
train,frame_000463.png,<missing>,moved,missing,1
train,frame_000464.png,<missing>,moved,missing,1
train,frame_000465.png,<missing>,moved,missing,1
train,frame_000507.png,<missing>,moved,missing,1
train,frame_000508.png,<missing>,moved,missing,1
train,frame_000509.png,<missing>,moved,missing,1
train,frame_000510.png,<missing>,moved,missing,1
train,frame_000511.png,<missing>,moved,missing,1
train,frame_000512.png,<missing>,moved,missing,1
train,frame_000513.png,<missing>,moved,missing,1
train,frame_000514.png,<missing>,moved,missing,1
train,frame_000515.png,<missing>,moved,missing,1
train,frame_000516.png,<missing>,moved,missing,1
train,frame_000517.png,<missing>,moved,missing,1
train,frame_000519.png,<missing>,moved,missing,1
train,frame_000520.png,<missing>,moved,missing,1
train,frame_000521.png,<missing>,moved,missing,1
train,frame_000522.png,<missing>,moved,missing,1
train,frame_000523.png,<missing>,moved,missing,1
train,frame_000524.png,<missing>,moved,missing,1
train,frame_000525.png,<missing>,moved,missing,1
train,frame_000526.png,<missing>,moved,missing,1
train,frame_000527.png,<missing>,moved,missing,1
train,frame_000528.png,<missing>,moved,missing,1
train,frame_000529.png,<missing>,moved,missing,1
train,frame_000530.png,<missing>,moved,missing,1
train,frame_000531.png,<missing>,moved,missing,1
train,frame_000535.png,<missing>,moved,missing,1
train,frame_000536.png,<missing>,moved,missing,1
train,frame_000624.png,<missing>,moved,missing,1
train,frame_000625.png,<missing>,moved,missing,1
train,frame_000626.png,<missing>,moved,missing,1
train,frame_000627.png,<missing>,moved,missing,1
train,frame_000629.png,<missing>,moved,missing,1
train,frame_000630.png,<missing>,moved,missing,1
train,frame_000631.png,<missing>,moved,missing,1
train,frame_000632.png,<missing>,moved,missing,1
train,frame_000633.png,<missing>,moved,missing,1
train,frame_000634.png,<missing>,moved,missing,1
train,frame_000635.png,<missing>,moved,missing,1
train,frame_000636.png,<missing>,moved,missing,1
train,frame_000637.png,<missing>,moved,missing,1
train,frame_000638.png,<missing>,moved,missing,1
train,frame_000639.png,<missing>,moved,missing,1
train,frame_000640.png,<missing>,moved,missing,1
train,frame_000641.png,<missing>,moved,missing,1
train,frame_000643.png,<missing>,moved,missing,1
train,frame_000644.png,<missing>,moved,missing,1
train,frame_000646.png,<missing>,moved,missing,1
train,frame_000647.png,<missing>,moved,missing,1
train,frame_000648.png,<missing>,moved,missing,1
train,frame_000650.png,<missing>,moved,missing,1
train,frame_000651.png,<missing>,moved,missing,1
train,frame_000652.png,<missing>,moved,missing,1
train,frame_000653.png,<missing>,moved,missing,1
train,frame_000654.png,<missing>,moved,missing,1
train,frame_000655.png,<missing>,moved,missing,1
train,frame_000656.png,<missing>,moved,missing,1
train,frame_000657.png,<missing>,moved,missing,1
train,frame_000658.png,<missing>,moved,missing,1
train,frame_000659.png,<missing>,moved,missing,1
train,frame_000660.png,<missing>,moved,missing,1
train,frame_000661.png,<missing>,moved,missing,1
train,frame_000662.png,<missing>,moved,missing,1
train,frame_000663.png,<missing>,moved,missing,1
train,frame_000664.png,<missing>,moved,missing,1
train,frame_000665.png,<missing>,moved,missing,1
train,frame_000666.png,<missing>,moved,missing,1
train,frame_000668.png,<missing>,moved,missing,1
train,frame_000669.png,<missing>,moved,missing,1
train,frame_000670.png,<missing>,moved,missing,1
train,frame_000671.png,<missing>,moved,missing,1
train,frame_000672.png,<missing>,moved,missing,1
train,frame_000674.png,<missing>,moved,missing,1
train,frame_000675.png,<missing>,moved,missing,1
train,frame_000676.png,<missing>,moved,missing,1
train,frame_000677.png,<missing>,moved,missing,1
train,frame_000679.png,<missing>,moved,missing,1
train,frame_000680.png,<missing>,moved,missing,1
train,frame_000681.png,<missing>,moved,missing,1
train,frame_000682.png,<missing>,moved,missing,1
train,frame_000683.png,<missing>,moved,missing,1
train,frame_000684.png,<missing>,moved,missing,1
train,frame_000685.png,<missing>,moved,missing,1
train,frame_000687.png,<missing>,moved,missing,1
train,frame_000689.png,<missing>,moved,missing,1
train,frame_000690.png,<missing>,moved,missing,1
train,frame_000728.png,<missing>,moved,missing,1
train,frame_000731.png,<missing>,moved,missing,1
train,frame_000732.png,<missing>,moved,missing,1
train,frame_000765.png,<missing>,moved,missing,1
train,frame_000766.png,<missing>,moved,missing,1
train,frame_000767.png,<missing>,moved,missing,1
train,frame_000769.png,<missing>,moved,missing,1
train,frame_000770.png,<missing>,moved,missing,1
train,frame_000771.png,<missing>,moved,missing,1
train,frame_000772.png,<missing>,moved,missing,1
train,frame_000773.png,<missing>,moved,missing,1
train,frame_000774.png,<missing>,moved,missing,1
train,frame_000777.png,<missing>,moved,missing,1
train,frame_000778.png,<missing>,moved,missing,1
train,frame_000779.png,<missing>,moved,missing,1
train,frame_000780.png,<missing>,moved,missing,1
train,frame_000781.png,<missing>,moved,missing,1
train,frame_000783.png,<missing>,moved,missing,1
train,frame_000784.png,<missing>,moved,missing,1
train,frame_000785.png,<missing>,moved,missing,1
train,frame_000787.png,<missing>,moved,missing,1
train,frame_000789.png,<missing>,moved,missing,1
train,frame_000790.png,<missing>,moved,missing,1
train,frame_000791.png,<missing>,moved,missing,1
train,frame_000793.png,<missing>,moved,missing,1
train,frame_000794.png,<missing>,moved,missing,1
train,frame_000795.png,<missing>,moved,missing,1
train,frame_000796.png,<missing>,moved,missing,1
train,frame_000799.png,<missing>,moved,missing,1
train,frame_000802.png,<missing>,moved,missing,1
train,frame_000803.png,<missing>,moved,missing,1
train,frame_000804.png,<missing>,moved,missing,1
train,frame_000805.png,<missing>,moved,missing,1
train,frame_000806.png,<missing>,moved,missing,1
train,frame_000807.png,<missing>,moved,missing,1
train,frame_000808.png,<missing>,moved,missing,1
train,frame_000809.png,<missing>,moved,missing,1
train,frame_000810.png,<missing>,moved,missing,1
train,frame_000811.png,<missing>,moved,missing,1
train,frame_000812.png,<missing>,moved,missing,1
train,frame_000813.png,<missing>,moved,missing,1
train,frame_000814.png,<missing>,moved,missing,1
train,frame_000815.png,<missing>,moved,missing,1
train,frame_000816.png,<missing>,moved,missing,1
train,frame_000817.png,<missing>,moved,missing,1
train,frame_000818.png,<missing>,moved,missing,1
train,frame_000820.png,<missing>,moved,missing,1
train,frame_000821.png,<missing>,moved,missing,1
train,frame_000912.png,<missing>,moved,missing,1
train,frame_000913.png,<missing>,moved,missing,1
train,frame_000914.png,<missing>,moved,missing,1
train,frame_000915.png,<missing>,moved,missing,1
train,frame_000916.png,<missing>,moved,missing,1
train,frame_000917.png,<missing>,moved,missing,1
train,frame_000918.png,<missing>,moved,missing,1
train,frame_000919.png,<missing>,moved,missing,1
train,frame_000920.png,<missing>,moved,missing,1
train,frame_000921.png,<missing>,moved,missing,1
train,frame_000922.png,<missing>,moved,missing,1
train,frame_000923.png,<missing>,moved,missing,1
train,frame_000924.png,<missing>,moved,missing,1
train,frame_000925.png,<missing>,moved,missing,1
train,frame_000927.png,<missing>,moved,missing,1
train,frame_000928.png,<missing>,moved,missing,1
train,frame_000929.png,<missing>,moved,missing,1
train,frame_000930.png,<missing>,moved,missing,1
train,frame_000931.png,<missing>,moved,missing,1
train,frame_000932.png,<missing>,moved,missing,1
train,frame_000933.png,<missing>,moved,missing,1
train,frame_000934.png,<missing>,moved,missing,1
train,frame_000935.png,<missing>,moved,missing,1
train,frame_000937.png,<missing>,moved,missing,1
train,frame_000938.png,<missing>,moved,missing,1
train,frame_000939.png,<missing>,moved,missing,1
train,frame_000940.png,<missing>,moved,missing,1
train,frame_000941.png,<missing>,moved,missing,1
train,frame_000942.png,<missing>,moved,missing,1
train,frame_000943.png,<missing>,moved,missing,1
train,frame_000944.png,<missing>,moved,missing,1
train,frame_001033.png,<missing>,moved,missing,1
train,frame_001035.png,<missing>,moved,missing,1
train,frame_001037.png,<missing>,moved,missing,1
train,frame_001038.png,<missing>,moved,missing,1
train,frame_001039.png,<missing>,moved,missing,1
train,frame_001040.png,<missing>,moved,missing,1
train,frame_001042.png,<missing>,moved,missing,1
train,frame_001043.png,<missing>,moved,missing,1
train,frame_001044.png,<missing>,moved,missing,1
train,frame_001045.png,<missing>,moved,missing,1
train,frame_001048.png,<missing>,moved,missing,1
train,frame_001049.png,<missing>,moved,missing,1
train,frame_001050.png,<missing>,moved,missing,1
train,frame_001051.png,<missing>,moved,missing,1
train,frame_001053.png,<missing>,moved,missing,1
train,frame_001055.png,<missing>,moved,missing,1
train,frame_001105.png,<missing>,moved,missing,1
train,frame_001106.png,<missing>,moved,missing,1
train,frame_001108.png,<missing>,moved,missing,1
train,frame_001109.png,<missing>,moved,missing,1
train,frame_001110.png,<missing>,moved,missing,1
train,frame_001111.png,<missing>,moved,missing,1
train,frame_001112.png,<missing>,moved,missing,1
train,frame_001115.png,<missing>,moved,missing,1
train,frame_001117.png,<missing>,moved,missing,1
train,frame_001118.png,<missing>,moved,missing,1
train,frame_001119.png,<missing>,moved,missing,1
train,frame_001120.png,<missing>,moved,missing,1
train,frame_001209.png,<missing>,moved,missing,1
train,frame_001211.png,<missing>,moved,missing,1
train,frame_001212.png,<missing>,moved,missing,1
train,frame_001213.png,<missing>,moved,missing,1
train,frame_001214.png,<missing>,moved,missing,1
train,frame_001215.png,<missing>,moved,missing,1
train,frame_001216.png,<missing>,moved,missing,1
train,frame_001217.png,<missing>,moved,missing,1
train,frame_001218.png,<missing>,moved,missing,1
train,frame_001219.png,<missing>,moved,missing,1
train,frame_001220.png,<missing>,moved,missing,1
train,frame_001221.png,<missing>,moved,missing,1
train,frame_001222.png,<missing>,moved,missing,1
train,frame_001223.png,<missing>,moved,missing,1
train,frame_001224.png,<missing>,moved,missing,1
train,frame_001226.png,<missing>,moved,missing,1
train,frame_001227.png,<missing>,moved,missing,1
train,frame_001228.png,<missing>,moved,missing,1
train,frame_001229.png,<missing>,moved,missing,1
train,frame_001230.png,<missing>,moved,missing,1
train,frame_001231.png,<missing>,moved,missing,1
train,frame_001232.png,<missing>,moved,missing,1
train,frame_001233.png,<missing>,moved,missing,1
train,frame_001234.png,<missing>,moved,missing,1
train,frame_001235.png,<missing>,moved,missing,1
train,frame_001236.png,<missing>,moved,missing,1
train,frame_001238.png,<missing>,moved,missing,1
train,frame_001239.png,<missing>,moved,missing,1
train,frame_001240.png,<missing>,moved,missing,1
train,frame_001241.png,<missing>,moved,missing,1
train,frame_001242.png,<missing>,moved,missing,1
train,frame_001243.png,<missing>,moved,missing,1
train,frame_001244.png,<missing>,moved,missing,1
train,frame_001245.png,<missing>,moved,missing,1
train,frame_001246.png,<missing>,moved,missing,1
train,frame_001247.png,<missing>,moved,missing,1
train,frame_001248.png,<missing>,moved,missing,1
train,frame_001249.png,<missing>,moved,missing,1
train,frame_001250.png,<missing>,moved,missing,1
train,frame_001253.png,<missing>,moved,missing,1
train,frame_001254.png,<missing>,moved,missing,1
train,frame_001256.png,<missing>,moved,missing,1
train,frame_001322.png,<missing>,moved,missing,1
train,frame_001384.png,<missing>,moved,missing,1
train,frame_001385.png,<missing>,moved,missing,1
train,frame_001386.png,<missing>,moved,missing,1
train,frame_001387.png,<missing>,moved,missing,1
train,frame_001388.png,<missing>,moved,missing,1
train,frame_001389.png,<missing>,moved,missing,1
train,frame_001390.png,<missing>,moved,missing,1
train,frame_001392.png,<missing>,moved,missing,1
train,frame_001393.png,<missing>,moved,missing,1
train,frame_001394.png,<missing>,moved,missing,1
train,frame_001395.png,<missing>,moved,missing,1
train,frame_001396.png,<missing>,moved,missing,1
train,frame_001397.png,<missing>,moved,missing,1
train,frame_001398.png,<missing>,moved,missing,1
train,frame_001399.png,<missing>,moved,missing,1
train,frame_001401.png,<missing>,moved,missing,1
train,frame_001402.png,<missing>,moved,missing,1
train,frame_001403.png,<missing>,moved,missing,1
train,frame_001404.png,<missing>,moved,missing,1
train,frame_001405.png,<missing>,moved,missing,1
train,frame_001406.png,<missing>,moved,missing,1
train,frame_001407.png,<missing>,moved,missing,1
train,frame_001408.png,<missing>,moved,missing,1
train,frame_001409.png,<missing>,moved,missing,1
train,frame_001410.png,<missing>,moved,missing,1
train,frame_001411.png,<missing>,moved,missing,1
train,frame_001522.png,<missing>,moved,missing,1
train,frame_001525.png,<missing>,moved,missing,1
train,frame_001526.png,<missing>,moved,missing,1
train,frame_001527.png,<missing>,moved,missing,1
train,frame_001528.png,<missing>,moved,missing,1
train,frame_001529.png,<missing>,moved,missing,1
train,frame_001531.png,<missing>,moved,missing,1
train,frame_001532.png,<missing>,moved,missing,1
train,frame_001533.png,<missing>,moved,missing,1
train,frame_001534.png,<missing>,moved,missing,1
train,frame_001535.png,<missing>,moved,missing,1
train,frame_001537.png,<missing>,moved,missing,1
train,frame_001538.png,<missing>,moved,missing,1
train,frame_001539.png,<missing>,moved,missing,1
train,frame_001540.png,<missing>,moved,missing,1
train,frame_001541.png,<missing>,moved,missing,1
train,frame_001542.png,<missing>,moved,missing,1
train,frame_001543.png,<missing>,moved,missing,1
train,frame_001544.png,<missing>,moved,missing,1
train,frame_001545.png,<missing>,moved,missing,1
train,frame_001546.png,<missing>,moved,missing,1
train,frame_001547.png,<missing>,moved,missing,1
train,frame_001548.png,<missing>,moved,missing,1
train,frame_001549.png,<missing>,moved,missing,1
train,frame_001550.png,<missing>,moved,missing,1
train,frame_001551.png,<missing>,moved,missing,1
train,frame_001552.png,<missing>,moved,missing,1
train,frame_001553.png,<missing>,moved,missing,1
train,frame_001554.png,<missing>,moved,missing,1
train,frame_001555.png,<missing>,moved,missing,1
train,frame_001556.png,<missing>,moved,missing,1
train,frame_001557.png,<missing>,moved,missing,1
train,frame_001558.png,<missing>,moved,missing,1
train,frame_001560.png,<missing>,moved,missing,1
train,frame_001646.png,<missing>,moved,missing,1
train,frame_001647.png,<missing>,moved,missing,1
train,frame_001648.png,<missing>,moved,missing,1
train,frame_001649.png,<missing>,moved,missing,1
train,frame_001650.png,<missing>,moved,missing,1
train,frame_001653.png,<missing>,moved,missing,1
train,frame_001654.png,<missing>,moved,missing,1
train,frame_001656.png,<missing>,moved,missing,1
train,frame_001658.png,<missing>,moved,missing,1
train,frame_001660.png,<missing>,moved,missing,1
train,frame_001661.png,<missing>,moved,missing,1
train,frame_001663.png,<missing>,moved,missing,1
train,frame_001664.png,<missing>,moved,missing,1
train,frame_001665.png,<missing>,moved,missing,1
train,frame_001666.png,<missing>,moved,missing,1
train,frame_001667.png,<missing>,moved,missing,1
train,frame_001668.png,<missing>,moved,missing,1
train,frame_001669.png,<missing>,moved,missing,1
train,frame_001670.png,<missing>,moved,missing,1
train,frame_001671.png,<missing>,moved,missing,1
train,frame_001672.png,<missing>,moved,missing,1
train,frame_001673.png,<missing>,moved,missing,1
train,frame_001674.png,<missing>,moved,missing,1
train,frame_001675.png,<missing>,moved,missing,1
train,frame_001676.png,<missing>,moved,missing,1
train,frame_001678.png,<missing>,moved,missing,1
train,frame_001679.png,<missing>,moved,missing,1
train,frame_001680.png,<missing>,moved,missing,1
train,frame_001681.png,<missing>,moved,missing,1
train,frame_001682.png,<missing>,moved,missing,1
train,frame_001683.png,<missing>,moved,missing,1
train,frame_001684.png,<missing>,moved,missing,1
train,frame_001779.png,<missing>,moved,missing,1
train,frame_001780.png,<missing>,moved,missing,1
train,frame_001781.png,<missing>,moved,missing,1
train,frame_001782.png,<missing>,moved,missing,1
train,frame_001783.png,<missing>,moved,missing,1
train,frame_001784.png,<missing>,moved,missing,1
train,frame_001785.png,<missing>,moved,missing,1
train,frame_001786.png,<missing>,moved,missing,1
train,frame_001787.png,<missing>,moved,missing,1
train,frame_001788.png,<missing>,moved,missing,1
train,frame_001789.png,<missing>,moved,missing,1
train,frame_001790.png,<missing>,moved,missing,1
train,frame_001792.png,<missing>,moved,missing,1
train,frame_001794.png,<missing>,moved,missing,1
train,frame_001795.png,<missing>,moved,missing,1
train,frame_001797.png,<missing>,moved,missing,1
train,frame_001798.png,<missing>,moved,missing,1
train,frame_001874.png,<missing>,moved,missing,1
train,frame_001876.png,<missing>,moved,missing,1
train,frame_001877.png,<missing>,moved,missing,1
train,frame_001878.png,<missing>,moved,missing,1
train,frame_001879.png,<missing>,moved,missing,1
train,frame_001880.png,<missing>,moved,missing,1
train,frame_001881.png,<missing>,moved,missing,1
train,frame_001882.png,<missing>,moved,missing,1
train,frame_001883.png,<missing>,moved,missing,1
train,frame_001884.png,<missing>,moved,missing,1
train,frame_001885.png,<missing>,moved,missing,1
train,frame_001886.png,<missing>,moved,missing,1
train,frame_001888.png,<missing>,moved,missing,1
train,frame_001889.png,<missing>,moved,missing,1
train,frame_001890.png,<missing>,moved,missing,1
train,frame_001891.png,<missing>,moved,missing,1
train,frame_001892.png,<missing>,moved,missing,1
train,frame_001893.png,<missing>,moved,missing,1
train,frame_001894.png,<missing>,moved,missing,1
train,frame_001896.png,<missing>,moved,missing,1
train,frame_001897.png,<missing>,moved,missing,1
train,frame_001898.png,<missing>,moved,missing,1
train,frame_001899.png,<missing>,moved,missing,1
train,frame_001900.png,<missing>,moved,missing,1
train,frame_001901.png,<missing>,moved,missing,1
train,frame_001902.png,<missing>,moved,missing,1
train,frame_001903.png,<missing>,moved,missing,1
train,frame_001904.png,<missing>,moved,missing,1
train,frame_001905.png,<missing>,moved,missing,1
train,frame_002027.png,<missing>,moved,missing,1
train,frame_002028.png,<missing>,moved,missing,1
train,frame_002029.png,<missing>,moved,missing,1
train,frame_002030.png,<missing>,moved,missing,1
train,frame_002031.png,<missing>,moved,missing,1
train,frame_002032.png,<missing>,moved,missing,1
train,frame_002034.png,<missing>,moved,missing,1
train,frame_002036.png,<missing>,moved,missing,1
train,frame_002037.png,<missing>,moved,missing,1
train,frame_002038.png,<missing>,moved,missing,1
train,frame_002039.png,<missing>,moved,missing,1
train,frame_002040.png,<missing>,moved,missing,1
train,frame_002041.png,<missing>,moved,missing,1
train,frame_002042.png,<missing>,moved,missing,1
train,frame_002044.png,<missing>,moved,missing,1
train,frame_002046.png,<missing>,moved,missing,1
train,frame_002047.png,<missing>,moved,missing,1
train,frame_002050.png,<missing>,moved,missing,1
train,frame_002051.png,<missing>,moved,missing,1
train,frame_002053.png,<missing>,moved,missing,1
train,frame_002054.png,<missing>,moved,missing,1
train,frame_002055.png,<missing>,moved,missing,1
train,frame_002056.png,<missing>,moved,missing,1
train,frame_002057.png,<missing>,moved,missing,1
train,frame_002058.png,<missing>,moved,missing,1
train,frame_002205.png,<missing>,moved,missing,1
train,frame_002206.png,<missing>,moved,missing,1
train,frame_002207.png,<missing>,moved,missing,1
train,frame_002208.png,<missing>,moved,missing,1
train,frame_002209.png,<missing>,moved,missing,1
train,frame_002211.png,<missing>,moved,missing,1
train,frame_002212.png,<missing>,moved,missing,1
train,frame_002213.png,<missing>,moved,missing,1
train,frame_002214.png,<missing>,moved,missing,1
train,frame_002215.png,<missing>,moved,missing,1
train,frame_002216.png,<missing>,moved,missing,1
train,frame_002217.png,<missing>,moved,missing,1
train,frame_002218.png,<missing>,moved,missing,1
train,frame_002219.png,<missing>,moved,missing,1
train,frame_002220.png,<missing>,moved,missing,1
train,frame_002221.png,<missing>,moved,missing,1
train,frame_002223.png,<missing>,moved,missing,1
train,frame_002224.png,<missing>,moved,missing,1
train,frame_002225.png,<missing>,moved,missing,1
train,frame_002309.png,<missing>,moved,missing,1
train,frame_002310.png,<missing>,moved,missing,1
train,frame_002311.png,<missing>,moved,missing,1
train,frame_002312.png,<missing>,moved,missing,1
train,frame_002313.png,<missing>,moved,missing,1
train,frame_002314.png,<missing>,moved,missing,1
train,frame_002315.png,<missing>,moved,missing,1
train,frame_002318.png,<missing>,moved,missing,1
train,frame_002319.png,<missing>,moved,missing,1
train,frame_002320.png,<missing>,moved,missing,1
train,frame_002321.png,<missing>,moved,missing,1
train,frame_002322.png,<missing>,moved,missing,1
train,frame_002323.png,<missing>,moved,missing,1
train,frame_002326.png,<missing>,moved,missing,1
train,frame_002330.png,<missing>,moved,missing,1
train,frame_002332.png,<missing>,moved,missing,1
train,frame_002333.png,<missing>,moved,missing,1
train,frame_002336.png,<missing>,moved,missing,1
train,frame_002337.png,<missing>,moved,missing,1
train,frame_002338.png,<missing>,moved,missing,1
train,frame_002339.png,<missing>,moved,missing,1
train,frame_002431.png,<missing>,moved,missing,1
train,frame_002433.png,<missing>,moved,missing,1
train,frame_002434.png,<missing>,moved,missing,1
train,frame_002435.png,<missing>,moved,missing,1
train,frame_002436.png,<missing>,moved,missing,1
train,frame_002437.png,<missing>,moved,missing,1
train,frame_002439.png,<missing>,moved,missing,1
train,frame_002440.png,<missing>,moved,missing,1
train,frame_002441.png,<missing>,moved,missing,1
train,frame_002442.png,<missing>,moved,missing,1
train,frame_002443.png,<missing>,moved,missing,1
train,frame_002444.png,<missing>,moved,missing,1
train,frame_002445.png,<missing>,moved,missing,1
train,frame_002446.png,<missing>,moved,missing,1
train,frame_002447.png,<missing>,moved,missing,1
train,frame_002448.png,<missing>,moved,missing,1
train,frame_002450.png,<missing>,moved,missing,1
train,frame_002451.png,<missing>,moved,missing,1
train,frame_002453.png,<missing>,moved,missing,1
train,frame_002454.png,<missing>,moved,missing,1
train,frame_002455.png,<missing>,moved,missing,1
